latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-8.119508,112.24978,171.0,25200,Asia/Jakarta,GMT+7

time,temperature_2m_mean (°C),precipitation_sum (mm),relative_humidity_2m_mean (%)
2018-12-22,24.9,11.70,89
2018-12-23,24.5,17.60,91
2018-12-24,24.2,11.30,90
2018-12-25,23.4,57.90,94
2018-12-26,24.8,3.50,86
2018-12-27,25.6,8.30,85
2018-12-28,25.5,0.20,84
2018-12-29,25.9,1.10,80
2018-12-30,25.0,6.90,85
2018-12-31,25.8,2.40,82
2019-01-01,25.6,8.70,83
2019-01-02,25.1,26.60,85
2019-01-03,24.7,21.40,89
2019-01-04,25.8,3.80,82
2019-01-05,25.6,2.80,86
2019-01-06,25.3,7.20,89
2019-01-07,25.6,7.50,87
2019-01-08,25.5,3.60,88
2019-01-09,26.0,10.30,84
2019-01-10,26.2,7.40,86
2019-01-11,26.2,10.10,88
2019-01-12,25.7,3.90,90
2019-01-13,25.5,17.20,89
2019-01-14,25.4,20.70,87
2019-01-15,25.2,21.30,90
2019-01-16,24.6,42.90,92
2019-01-17,24.6,38.20,90
2019-01-18,25.3,16.30,87
2019-01-19,25.0,18.70,89
2019-01-20,25.6,13.70,90
2019-01-21,24.8,25.60,93
2019-01-22,25.0,20.00,88
2019-01-23,25.3,4.60,85
2019-01-24,25.2,17.20,85
2019-01-25,25.0,14.10,86
2019-01-26,26.0,7.20,81
2019-01-27,25.8,1.90,83
2019-01-28,25.8,1.50,81
2019-01-29,26.1,0.00,79
2019-01-30,25.9,31.20,82
2019-01-31,24.8,12.30,89
2019-02-01,25.4,12.40,84
2019-02-02,25.2,13.90,87
2019-02-03,25.3,5.70,89
2019-02-04,24.8,16.80,89
2019-02-05,25.3,23.00,87
2019-02-06,25.5,8.30,87
2019-02-07,25.1,8.70,90
2019-02-08,24.8,9.90,90
2019-02-09,25.5,2.60,84
2019-02-10,25.2,11.20,86
2019-02-11,25.3,1.70,85
2019-02-12,25.4,7.50,85
2019-02-13,25.6,4.00,86
2019-02-14,25.1,7.60,89
2019-02-15,25.0,10.90,89
2019-02-16,24.9,14.20,87
2019-02-17,25.8,9.90,84
2019-02-18,25.5,22.70,86
2019-02-19,25.5,10.10,86
2019-02-20,24.9,26.10,89
2019-02-21,25.6,8.60,84
2019-02-22,25.4,8.20,87
2019-02-23,25.2,6.30,88
2019-02-24,25.4,8.10,88
2019-02-25,25.6,10.10,84
2019-02-26,26.6,1.70,81
2019-02-27,26.1,10.50,88
2019-02-28,25.8,7.30,91
2019-03-01,25.5,22.20,87
2019-03-02,25.1,11.00,91
2019-03-03,25.3,6.70,89
2019-03-04,25.3,32.90,90
2019-03-05,25.7,20.40,88
2019-03-06,24.4,37.00,91
2019-03-07,23.7,45.70,89
2019-03-08,24.0,0.40,84
2019-03-09,24.8,5.20,79
2019-03-10,24.8,15.50,87
2019-03-11,25.9,10.10,83
2019-03-12,26.0,3.00,83
2019-03-13,25.3,7.40,87
2019-03-14,25.8,1.80,83
2019-03-15,24.2,15.00,92
2019-03-16,24.6,16.10,90
2019-03-17,23.5,135.40,94
2019-03-18,24.5,16.80,91
2019-03-19,24.6,36.10,91
2019-03-20,25.4,21.70,87
2019-03-21,25.6,4.10,88
2019-03-22,25.4,16.20,87
2019-03-23,25.0,28.50,89
2019-03-24,25.3,4.10,88
2019-03-25,25.3,8.60,89
2019-03-26,25.3,5.00,89
2019-03-27,25.4,1.10,89
2019-03-28,24.9,5.50,91
2019-03-29,25.1,1.20,85
2019-03-30,25.7,1.60,83
2019-03-31,25.8,3.30,83
2019-04-01,25.5,1.90,85
2019-04-02,24.9,1.90,89
2019-04-03,25.2,2.90,87
2019-04-04,25.3,4.60,87
2019-04-05,24.9,6.10,92
2019-04-06,25.1,7.00,90
2019-04-07,25.0,8.70,90
2019-04-08,25.7,9.40,86
2019-04-09,25.8,5.20,88
2019-04-10,25.8,4.30,91
2019-04-11,25.7,16.80,86
2019-04-12,25.9,10.10,82
2019-04-13,25.4,12.50,91
2019-04-14,25.3,6.40,93
2019-04-15,25.3,4.30,91
2019-04-16,25.1,17.50,91
2019-04-17,25.7,49.70,87
2019-04-18,26.1,1.50,86
2019-04-19,25.9,2.10,83
2019-04-20,25.8,0.70,84
2019-04-21,26.0,0.40,84
2019-04-22,25.9,1.50,81
2019-04-23,26.1,4.40,83
2019-04-24,26.2,3.40,84
2019-04-25,25.9,1.10,83
2019-04-26,25.6,0.60,84
2019-04-27,25.5,3.70,88
2019-04-28,25.4,27.20,89
2019-04-29,25.1,10.40,90
2019-04-30,25.5,1.70,85
2019-05-01,25.1,5.10,88
2019-05-02,25.0,3.50,88
2019-05-03,25.1,0.10,86
2019-05-04,25.5,0.00,84
2019-05-05,24.8,2.90,90
2019-05-06,25.2,1.80,89
2019-05-07,25.4,2.10,85
2019-05-08,25.4,0.30,82
2019-05-09,25.0,1.10,81
2019-05-10,25.0,1.20,83
2019-05-11,25.2,0.60,80
2019-05-12,25.0,0.00,80
2019-05-13,24.9,0.90,83
2019-05-14,25.8,0.30,81
2019-05-15,25.8,0.20,83
2019-05-16,24.9,0.20,83
2019-05-17,24.7,0.00,81
2019-05-18,24.7,0.10,77
2019-05-19,25.0,0.20,78
2019-05-20,25.5,0.00,80
2019-05-21,25.5,0.00,80
2019-05-22,25.4,0.00,80
2019-05-23,25.7,0.60,79
2019-05-24,25.7,0.00,75
2019-05-25,25.4,0.00,75
2019-05-26,25.8,0.80,78
2019-05-27,25.8,2.70,80
2019-05-28,25.8,0.50,78
2019-05-29,25.9,0.70,77
